person,busco_top_5_visitas,visito_mas_que_el_promedio,siempre_incrementando,inc_ultimo_mes,mismo_interes_ultimos_dos_meses,ingreso_el_ultimo_mes,ingreso_ultima_quincena
8e4fb1ad,1.0,False,0,1,0,True,True
fa4e8f2b,1.0,True,0,1,0,True,True
988eb96f,1.0,False,0,1,0,True,True
cdced47d,0.0,True,0,1,0,True,True
c9a42db4,0.0,False,0,1,0,True,True
048e6ef0,1.0,True,0,1,0,True,True
99223b16,0.0,True,0,1,0,True,True
a3a7201e,1.0,True,0,1,0,True,True
84e1cd5e,0.0,False,0,1,0,True,True
2c4de8c5,0.0,True,0,0,0,True,True
353407e0,1.0,False,0,1,0,True,True
5c421ff1,0.0,False,0,1,0,True,True
4e27a097,1.0,False,0,1,0,True,True
9b14f19e,1.0,False,0,1,0,True,True
d2561d30,0.0,False,0,1,0,True,True
151e83f1,0.0,False,0,1,0,True,True
6f281195,0.0,False,0,1,0,True,True
9e4c40e8,1.0,False,0,1,0,True,True
fd4cbd12,0.0,True,0,1,0,True,True
be61d442,0.0,True,0,1,0,True,True
fe40cbd5,0.0,True,0,1,0,True,True
289e9c3c,0.0,True,0,1,0,True,True
7012b2ab,0.0,False,0,1,0,True,True
a69299ac,1.0,False,0,1,0,True,True
acb28592,1.0,True,0,0,0,True,True
6531685b,0.0,True,0,0,0,True,True
3d750965,0.0,False,0,1,0,True,True
57085274,0.0,False,0,1,0,True,True
e4b19021,1.0,False,0,1,0,True,True
24b0c188,0.0,False,0,1,0,True,True
b109dc3e,0.0,False,0,1,0,True,True
c45f18da,0.0,True,0,1,0,True,True
8df8b906,1.0,True,0,1,0,True,True
af0d0ca3,0.0,True,0,1,0,True,True
55d4701a,1.0,False,0,1,0,True,True
9403909c,1.0,False,0,1,0,True,True
6bd713dc,0.0,False,0,1,0,True,True
6872a391,0.0,True,0,1,0,True,True
e42b0f37,0.0,False,0,1,0,True,True
5273a8fc,0.0,False,0,1,0,True,True
4feb9510,1.0,False,0,1,0,True,True
fd2f0c0e,0.0,True,0,1,0,True,True
d88baa6f,1.0,False,0,1,0,True,True
e8d050a7,0.0,False,0,1,0,True,True
aff2b88c,1.0,False,0,1,0,True,True
cc3248b2,0.0,False,0,1,0,True,True
0616d0f3,1.0,True,0,1,0,True,True
30519e4f,0.0,False,0,1,0,True,True
a08b7aa1,1.0,True,0,1,0,True,True
90a175dd,0.0,True,0,0,0,True,True
0a392a70,0.0,True,0,1,0,True,True
618504d9,0.0,True,0,1,0,True,True
cf5064b5,0.0,True,0,1,0,True,True
e3eefba3,0.0,True,0,0,1,True,True
0ed38361,0.0,True,0,1,0,True,True
7fd3c1bd,0.0,False,0,1,0,True,True
f41e4a1b,1.0,True,0,1,0,True,True
4241319c,0.0,False,0,1,0,True,True
a11c0874,0.0,True,0,1,0,True,True
b37413a5,1.0,True,0,0,0,True,True
09a458c9,0.0,False,0,1,0,True,True
d42ee3a5,1.0,False,0,1,0,True,True
93015951,0.0,True,0,1,0,True,True
7e20752b,1.0,False,0,1,0,True,True
761ba7bd,0.0,True,0,1,0,True,True
29e5a6a3,1.0,True,0,1,0,True,True
8f3ee247,0.0,True,0,1,0,True,True
47f028b2,0.0,False,0,1,0,True,True
d264813a,0.0,True,0,1,0,True,True
16ff970c,0.0,True,0,1,0,True,True
1998d1d8,1.0,False,0,1,0,True,True
90ab4ff1,1.0,False,0,1,0,True,True
0c13d6b0,0.0,False,0,1,0,True,True
497d1e47,0.0,True,0,1,0,True,True
a4d52c10,0.0,False,0,1,0,True,True
aa39e7fb,0.0,True,0,1,0,True,True
9656ef50,1.0,True,0,1,0,True,True
bbfce1eb,0.0,False,0,1,0,True,True
a238c562,1.0,False,0,1,0,True,True
ecb95f36,0.0,False,0,1,0,True,True
a8a084ec,0.0,False,0,1,0,True,True
067d0506,1.0,False,0,1,0,True,True
fedbc720,0.0,True,0,1,0,True,True
9c0c2956,1.0,True,0,1,0,True,True
ff13e7eb,0.0,True,0,1,0,True,True
78202751,0.0,True,0,1,0,True,True
2a3c2791,0.0,True,0,1,0,True,True
f6fb4f7e,0.0,True,0,1,0,True,True
3f111e4a,1.0,False,0,1,0,True,True
d8cd989e,1.0,False,0,1,0,True,True
24f7cd56,1.0,False,0,1,0,True,True
e6854042,1.0,False,0,1,0,True,True
4d475362,1.0,True,0,1,0,True,True
d57dc31e,0.0,True,0,1,0,True,True
4347090e,1.0,False,0,1,0,True,True
5dbc5bfd,0.0,False,0,1,0,True,True
330a3afa,1.0,False,0,1,0,True,True
1c60e88e,0.0,False,0,1,0,True,True
837039f4,0.0,False,0,1,0,True,True
b47abaa2,0.0,False,0,1,0,True,True
e9938ec7,0.0,True,0,0,0,True,True
e1cccea3,0.0,False,0,1,0,True,True
3f81c96a,0.0,False,0,1,0,True,True
34b3d91f,1.0,False,0,1,0,True,True
3221f2ac,1.0,True,0,1,0,True,True
e38a0153,0.0,True,0,1,0,True,True
f5506d70,0.0,True,0,1,0,True,True
c26cc685,0.0,False,0,1,0,True,True
5e79c2ac,0.0,True,0,1,0,True,True
19c5639a,0.0,True,0,1,0,True,True
89cf95ad,0.0,False,0,1,0,True,True
bc1b7082,1.0,False,0,1,0,True,True
43739307,0.0,True,0,1,0,True,True
94bcf656,0.0,False,0,1,0,True,True
2725974b,0.0,True,0,1,0,True,True
d442e0c6,0.0,True,0,1,0,True,True
58e096c1,0.0,True,0,1,0,True,True
afdd3eac,1.0,True,0,0,1,True,True
137a2e6d,0.0,False,0,1,0,True,True
b238c8c6,0.0,False,0,1,0,True,True
6421619d,1.0,False,0,1,0,True,True
d453a08b,0.0,True,0,1,0,True,True
4b292140,0.0,True,0,1,0,True,True
b4ad5030,1.0,True,0,0,0,True,True
ec3f423f,0.0,True,0,1,0,True,True
bc0e07e8,0.0,False,0,1,0,True,True
36d3b07d,0.0,True,0,1,0,True,True
36ca4e03,0.0,False,0,1,0,True,True
7115a88f,1.0,False,0,1,0,True,True
39749fe3,0.0,True,0,1,0,True,True
bc976a5f,0.0,True,0,1,0,True,True
19340fc3,0.0,True,0,1,0,True,True
9bd88017,0.0,False,0,1,0,True,True
abc8a440,0.0,True,0,1,0,True,True
40bab7af,0.0,False,0,1,0,True,True
ba10d1b3,1.0,True,0,0,1,True,True
110ead63,0.0,False,0,1,0,True,True
10b92a6c,1.0,False,0,1,0,True,True
cb0e1f46,0.0,True,0,1,0,True,True
f2471134,0.0,True,0,1,0,True,True
2a1aa3d3,0.0,True,0,1,0,True,True
fafe70e1,0.0,False,0,1,0,True,True
442d6dfd,1.0,True,0,0,1,True,True
5ea56646,0.0,True,0,0,0,True,True
bec89603,0.0,False,0,1,0,True,True
e5a815dc,1.0,False,0,1,0,True,True
59e26c94,0.0,False,0,1,0,True,True
32f139e3,1.0,False,0,1,0,True,True
dfdb14e3,0.0,True,0,1,1,True,True
60c09b7b,0.0,False,0,1,0,True,True
2e830bb6,0.0,True,0,1,0,True,True
7105e2c0,1.0,True,0,1,0,True,True
30145212,0.0,False,0,1,0,True,True
ca1bd2d9,0.0,True,0,1,0,True,True
75099367,1.0,False,0,1,0,True,True
f9fa24c5,0.0,True,0,1,0,True,True
1e3af775,0.0,True,0,1,0,True,True
8afb7c9b,0.0,True,0,1,0,True,True
ef410430,0.0,False,0,1,0,True,True
1278cdde,0.0,False,0,1,0,True,True
e0443c8f,1.0,True,0,1,0,True,True
afae4797,0.0,True,0,0,0,True,True
baa23686,1.0,False,0,0,0,True,True
47131054,0.0,True,0,1,0,True,True
40c7adb8,0.0,True,0,1,0,True,True
c13d84a8,0.0,False,0,1,0,True,True
58edf99a,0.0,False,0,1,0,True,True
360feb42,1.0,True,0,0,1,True,True
8ba12c25,0.0,False,0,1,0,True,True
8de8e4ae,0.0,False,0,1,0,True,True
8844c4e8,1.0,True,0,1,0,True,True
1375eece,0.0,False,0,1,0,True,True
69141e5f,1.0,True,0,1,0,True,True
7f4dd6d3,0.0,True,0,1,0,True,True
ddb90b59,1.0,False,0,1,0,True,True
1743b781,1.0,False,0,1,0,True,True
9081b352,0.0,True,0,1,0,True,True
5aa35ce6,0.0,False,0,1,0,True,True
c4c0ba7a,1.0,False,0,1,1,True,True
5f785f78,1.0,False,0,1,0,True,True
2300ac5e,0.0,False,0,1,0,True,True
9d0f8433,0.0,False,0,1,0,True,True
73c40041,0.0,True,0,1,0,True,True
d021a367,1.0,True,0,1,0,True,True
26416b32,0.0,False,0,1,0,True,True
73a4b10b,0.0,False,0,1,0,True,True
9692be03,0.0,False,0,1,0,True,True
e49bbd38,0.0,True,0,1,0,True,True
bc03c1d6,0.0,False,0,1,0,True,True
06fba151,1.0,False,0,1,0,True,True
ac107c9c,0.0,False,0,1,0,True,True
73feb2de,0.0,False,0,1,0,True,True
29622269,1.0,False,0,1,0,True,True
dc9a4a21,0.0,False,0,1,0,True,True
c428423f,0.0,False,0,1,0,True,True
206d8a37,1.0,False,0,1,0,True,True
577eef47,0.0,False,0,0,0,True,True
f1ed016e,0.0,True,0,1,0,True,True
326c0ff5,0.0,False,0,1,0,True,True
40eb43ad,0.0,True,0,1,0,True,True
7a355b60,0.0,True,0,1,0,True,True
5d28fd4a,0.0,True,0,1,0,True,True
50ba1469,0.0,False,0,1,0,True,True
7231fd11,0.0,False,0,1,0,True,True
b6819bf4,0.0,False,0,1,0,True,True
84a230de,0.0,False,0,1,0,True,True
afb2cfff,0.0,False,0,1,0,True,True
fd235df9,1.0,False,0,1,0,True,True
0af76a43,0.0,False,0,1,0,True,True
2957ded6,0.0,False,0,1,0,True,True
76345085,0.0,False,0,1,0,True,True
b77dc26c,1.0,False,0,1,0,True,True
4e74b7dc,0.0,True,0,0,0,True,True
de3199cf,0.0,True,0,1,0,True,True
80735ed7,0.0,True,0,1,0,True,True
3b71cf1c,0.0,True,0,1,0,True,True
fc6b8c29,0.0,False,0,1,0,True,True
0b14fed7,0.0,False,0,1,0,True,True
82fe51c1,0.0,False,0,1,0,True,True
7b243191,0.0,False,0,1,0,True,True
c3bef7b6,1.0,False,0,1,0,True,True
fcdcf2ee,0.0,True,0,1,0,True,True
8fe4a402,0.0,False,0,1,0,True,True
f2b1c78e,0.0,True,0,1,0,True,True
a33f1fba,0.0,False,0,1,0,True,True
14d48875,0.0,False,0,1,0,True,True
1d2a00df,0.0,False,0,1,0,True,True
b1df8cfc,1.0,False,0,1,0,True,True
a9ba5539,0.0,True,0,1,0,True,True
e5172ddd,0.0,False,0,1,0,True,True
0c96249b,0.0,False,0,1,0,True,True
d5dc6517,0.0,False,0,1,0,True,True
95f413d7,0.0,False,0,1,0,True,True
8fc6d3da,0.0,False,0,1,0,True,True
2566c386,0.0,False,0,1,0,True,True
25d2a162,1.0,True,0,1,0,True,True
882b8091,0.0,False,0,1,0,True,True
47b4c309,0.0,True,0,1,0,True,True
1b999ac6,0.0,True,0,1,0,True,True
71d1e2d1,0.0,False,0,1,0,True,True
38952e5b,0.0,False,0,1,0,True,True
d1f866c9,1.0,False,0,1,0,True,True
1a3424c2,0.0,False,0,1,0,True,True
22a9673f,0.0,False,0,1,0,True,True
77396ad0,1.0,False,0,1,0,True,True
001b0bf9,0.0,False,0,1,0,True,True
8d587c3a,0.0,True,0,1,0,True,True
6d6195c9,1.0,True,0,1,0,True,True
8d32d86f,0.0,True,0,1,0,True,True
0edc1d54,0.0,True,0,1,0,True,True
003847fc,0.0,True,0,1,0,True,True
357276fd,1.0,False,0,1,0,True,True
f1a24512,0.0,False,0,1,0,True,True
e4f651b2,0.0,True,0,1,0,True,True
228de347,0.0,False,0,1,0,True,True
9250da22,1.0,False,0,1,0,True,True
0f6642da,0.0,False,0,1,0,True,True
801d0570,0.0,True,0,1,0,True,True
dc104c51,0.0,False,0,1,0,True,True
53744476,0.0,False,0,1,0,True,True
ef2e8b1e,1.0,True,0,1,0,True,True
145e8517,0.0,False,0,1,0,True,True
3d205ab2,0.0,False,0,1,0,True,True
2e4a3dee,0.0,True,0,1,0,True,True
8fe593d7,0.0,False,0,1,0,True,True
cbf76c34,1.0,True,0,1,0,True,True
620ff401,1.0,True,0,1,0,True,True
335a5dc6,0.0,False,0,1,0,True,True
531c91f4,0.0,True,0,1,0,True,True
ed45f249,1.0,True,0,1,0,True,True
d27bbc1c,0.0,False,0,1,0,True,True
f63fb8c7,0.0,False,0,1,0,True,True
e16548bc,0.0,True,0,1,0,True,True
d713437f,0.0,False,0,1,0,True,True
8cf9cf29,0.0,True,0,1,0,True,True
a94c013d,0.0,True,0,1,0,True,True
8ded6b89,1.0,False,0,1,0,True,True
37623c49,1.0,False,0,1,0,True,True
fc69720b,0.0,False,0,1,0,True,True
37f32211,1.0,False,0,1,0,True,True
6c0d1e95,0.0,False,0,1,0,True,True
b73bd71f,0.0,False,0,1,0,True,True
3994c377,0.0,True,0,1,0,True,True
9476c52a,0.0,False,0,1,0,True,True
cac589bf,0.0,False,0,1,0,True,True
8be5c182,1.0,False,0,1,0,True,True
78e0f22e,0.0,False,0,1,0,True,True
c91ae64f,0.0,False,0,1,0,True,True
7fc7a72f,0.0,True,0,1,1,True,True
c35e0070,0.0,False,0,1,0,True,True
40adb1a1,1.0,False,0,1,0,True,True
8e759363,0.0,True,0,1,0,True,True
e22d0b00,1.0,True,0,1,0,True,True
95d80735,0.0,False,0,1,0,True,True
908ddf6e,0.0,False,0,1,0,True,True
0e64c235,0.0,True,0,1,0,True,True
abc6a8c9,1.0,True,0,1,0,True,True
bdf34d86,1.0,False,0,1,0,True,True
f8371ec1,0.0,True,0,1,0,True,True
599b9422,0.0,False,0,1,0,True,True
2ccf04cb,0.0,False,0,1,0,True,True
dedf10c3,0.0,False,0,1,0,True,True
da952676,1.0,True,0,1,1,True,True
d194cecf,0.0,False,0,1,0,True,True
d664a63f,0.0,True,0,1,0,True,True
e74bf95a,0.0,True,0,1,0,True,True
e32dc6d6,0.0,True,0,1,0,True,True
788a87f6,0.0,True,0,1,0,True,True
ed11d046,1.0,False,0,1,0,True,True
fb1db379,0.0,False,0,1,0,True,True
c033b249,1.0,False,0,1,0,True,True
e4214ccd,0.0,False,0,1,0,True,True
4b9cae23,1.0,False,0,1,0,True,True
c251ec0a,1.0,False,0,1,0,True,True
a6f4bd02,0.0,True,0,1,0,True,True
a33db8bc,1.0,True,0,1,0,True,True
0b16e185,0.0,True,0,1,0,True,True
47fb3614,0.0,False,0,1,0,True,True
68a0b292,0.0,False,0,1,0,True,True
1b169dc8,0.0,True,0,1,1,True,True
04145809,1.0,True,0,1,0,True,True
aee5b46d,0.0,True,0,1,0,True,False
69d30caf,0.0,True,0,1,0,True,True
a746a910,0.0,True,0,1,0,True,True
94eb3e7f,0.0,True,0,1,1,True,True
9972a70c,0.0,True,0,0,0,True,False
428cb6d5,1.0,True,0,1,0,True,True
e2f87e0a,0.0,True,0,0,0,True,True
50f02fb8,0.0,True,0,1,0,True,False
68570c89,0.0,True,0,1,0,True,True
430cf148,0.0,True,0,1,0,True,False
029889eb,0.0,True,0,1,0,True,True
7803dfc8,1.0,True,0,1,1,True,True
a676ecbf,1.0,True,0,1,0,True,True
205d9c1a,0.0,True,0,1,0,True,False
48e00d4b,1.0,True,0,1,0,True,True
cde8fe36,0.0,True,0,1,0,True,False
cd96c63c,0.0,True,0,1,0,True,True
b7e51472,1.0,True,0,1,1,True,True
6d999d3b,0.0,False,0,1,0,True,False
998fc951,1.0,True,0,1,1,True,True
0a74a0e8,0.0,True,0,1,0,True,False
d7f48478,1.0,True,0,1,0,True,False
604652bc,0.0,True,0,1,1,True,True
fe719c03,0.0,False,0,1,0,True,False
e345b170,0.0,True,0,1,0,True,True
4b065662,0.0,True,0,1,1,True,True
e3e7568a,0.0,True,0,1,0,True,True
7cac778d,0.0,False,0,1,0,True,False
830b5016,0.0,False,0,1,0,True,False
40e56c1f,0.0,True,0,1,0,True,True
1d1f7944,1.0,False,0,1,0,True,False
2a1e346c,1.0,True,0,1,0,True,True
c97e0ecf,0.0,False,0,1,0,True,False
a775dcb0,0.0,False,0,1,0,True,True
8f22400e,0.0,True,0,1,0,True,True
e254c8e8,0.0,True,0,1,0,True,True
3260756b,0.0,False,0,1,0,True,False
b2821564,0.0,True,0,1,0,True,True
005af223,1.0,True,0,0,0,True,False
0d807f42,0.0,True,0,1,0,True,True
edea8be5,0.0,False,0,1,0,True,False
2dd387a5,1.0,False,0,1,0,True,True
92136cf5,0.0,True,0,1,0,True,True
d94af0a5,0.0,False,0,1,0,True,False
94a4b8dc,0.0,False,0,1,0,True,True
cbd0ae2d,0.0,True,0,1,1,True,False
a3e9b1bd,1.0,False,0,1,0,True,False
1e184e99,1.0,False,0,1,0,True,True
9cd53e6e,0.0,False,0,1,0,True,False
087e6c64,1.0,False,0,0,1,True,False
27ce3aca,0.0,True,0,1,0,True,True
a7fc44cd,0.0,True,0,1,0,True,False
7a2aac5e,1.0,False,0,1,0,True,False
23db2ee7,0.0,False,0,0,0,True,True
1b02d6b2,0.0,False,0,1,0,True,False
f4552623,0.0,True,1,1,0,True,True
492b8470,0.0,True,0,1,1,True,True
f12bd42e,1.0,True,0,0,0,True,False
7d34ee53,0.0,True,0,1,0,True,True
50eeb193,1.0,False,0,1,0,True,False
3e176141,0.0,False,0,1,0,True,True
410405c2,1.0,True,0,1,0,True,True
10649bed,0.0,False,0,1,0,True,True
b2fbe829,0.0,True,0,1,0,True,False
f3d289ca,0.0,True,0,1,0,True,True
f6eb7dac,0.0,True,0,1,0,True,True
b21b5e95,0.0,True,0,1,1,True,False
97c6781a,0.0,False,0,1,0,True,False
09e2bd1a,0.0,True,0,1,0,True,True
0b704cee,0.0,True,0,1,0,True,True
f503f57d,1.0,True,0,1,0,True,True
27d374bb,0.0,True,0,0,0,True,True
00408349,0.0,False,0,1,0,True,True
b5a2efc5,1.0,True,0,1,0,True,False
ad43582f,0.0,False,0,1,0,True,True
53a7b160,0.0,False,0,1,0,True,False
49169006,0.0,False,0,1,0,True,True
d88d3879,0.0,True,0,1,0,True,True
03b7f931,0.0,True,0,1,0,True,False
90fe52c5,0.0,False,0,1,0,True,False
b80093ef,0.0,True,0,1,0,True,False
d666d0c5,0.0,False,0,1,0,True,False
860957d9,1.0,True,1,1,0,True,False
ff65bf07,1.0,False,0,1,0,True,True
f2008ded,1.0,False,0,1,0,True,True
0e6852fb,0.0,False,0,1,0,True,False
d94ea08c,0.0,True,0,0,0,True,False
bfeecde0,0.0,False,0,1,0,True,False
7bc55b8e,1.0,True,0,1,0,True,True
cdfd9ac3,0.0,True,0,1,1,True,False
403e7799,0.0,True,0,0,0,True,False
197cc246,1.0,False,0,1,0,True,True
e9ce28b2,0.0,False,0,1,0,True,False
7e8a7b51,0.0,True,0,1,0,True,False
1e4e7ddc,0.0,True,0,1,0,True,False
cf1f1f0c,0.0,False,0,1,0,True,False
0e14eefa,1.0,True,0,1,0,True,True
e25bc100,1.0,False,0,1,0,True,False
b5b3a1f1,0.0,False,0,1,0,True,False
4283f064,0.0,True,0,1,0,True,True
9f7e6768,0.0,True,0,1,0,True,True
8a2b6894,0.0,True,0,1,0,True,True
85ccb743,0.0,False,0,1,0,True,True
2cab68af,1.0,False,0,1,0,True,True
cf8aa505,0.0,False,0,1,0,True,True
58f5cb71,0.0,True,0,1,0,True,True
51626721,0.0,False,0,1,0,True,True
6d7f483a,1.0,True,0,1,0,True,True
3640ffeb,0.0,True,0,1,0,True,True
264fc8a9,1.0,False,0,1,0,True,True
1f3f33d8,1.0,False,0,1,0,True,True
da939cb2,1.0,False,0,1,0,True,True
640bf5a3,0.0,True,0,1,0,True,True
80a121e6,0.0,False,0,1,0,True,True
8047a780,0.0,False,0,1,0,True,True
f90f0938,1.0,True,0,1,0,True,True
e4abfc32,0.0,False,0,1,0,True,True
a4bc73b0,0.0,True,0,1,0,True,True
5d7c9686,0.0,False,0,1,0,True,True
57ae3cb3,1.0,False,0,0,0,True,True
2f509d2b,1.0,True,0,1,1,True,True
39e0babe,1.0,False,0,1,0,True,True
7bb09fa6,0.0,True,0,1,0,True,True
19ca7061,0.0,False,0,1,0,True,True
3f327c8b,1.0,True,0,1,0,True,True
015fb139,0.0,False,0,1,0,True,True
6ff5dc71,0.0,True,0,1,0,True,True
51d66340,0.0,True,0,1,0,True,True
8553402d,0.0,False,0,1,0,True,True
d8d32a19,0.0,True,0,1,0,True,True
18afeaf8,0.0,True,0,1,1,True,True
1223e7d3,0.0,False,0,1,0,True,True
060cd447,1.0,True,0,1,0,True,True
fedb5847,0.0,False,0,1,0,True,True
eb9074bd,1.0,True,0,1,0,True,True
c00a5ccf,1.0,False,0,1,0,True,True
e0a68e66,1.0,True,0,1,0,True,True
8c0c6c22,0.0,True,0,1,0,True,True
9c754a51,1.0,False,0,1,0,True,True
f468a102,0.0,True,0,1,0,True,True
e57f9cf1,1.0,False,0,1,0,True,True
7dd95f0f,1.0,True,0,1,0,True,True
e6fb07d3,0.0,False,0,1,0,True,True
17c136c4,1.0,False,0,1,0,True,True
f8b2fdad,1.0,True,0,1,0,True,True
cac6fb67,0.0,True,0,1,0,True,True
426af23c,0.0,False,0,0,0,True,True
59c318bd,0.0,True,0,1,0,True,True
5ac2776f,0.0,True,0,1,0,True,True
c7c91b8c,0.0,True,0,1,0,True,True
4504577a,1.0,False,0,1,0,True,True
ae203651,1.0,True,0,1,0,True,True
4d8dc829,0.0,False,0,1,0,True,True
499c7a52,1.0,False,0,1,0,True,True
2a458cbc,0.0,False,0,1,0,True,True
295dad52,0.0,True,0,1,0,True,True
3c6b41ed,0.0,True,0,1,0,True,True
36caf433,0.0,False,0,1,0,True,True
5f690282,1.0,False,0,1,0,True,True
871651af,1.0,False,0,1,0,True,True
20e9ac52,1.0,True,0,1,0,True,True
66c46169,0.0,False,0,1,0,True,True
6ccaf293,1.0,True,0,1,0,True,True
82aac7c3,0.0,True,0,1,0,True,True
3a03a0eb,1.0,True,0,1,0,True,True
574ba252,0.0,True,0,1,0,True,True
8689303f,0.0,True,0,1,0,True,True
cb265e89,0.0,True,0,1,0,True,True
f7368e1b,0.0,False,0,1,0,True,True
8f7339b7,0.0,True,0,1,0,True,True
f5b8c269,1.0,False,0,1,0,True,True
88960d21,1.0,True,0,1,0,True,True
c5b89e96,0.0,True,0,1,0,True,True
49179d29,0.0,False,0,1,0,True,True
1865157c,0.0,True,0,1,0,True,True
1dae1e78,1.0,True,0,1,0,True,True
855146eb,0.0,True,0,1,0,True,True
25290359,0.0,False,0,1,0,True,True
b044413f,0.0,False,0,1,0,True,True
e08ed1e0,0.0,True,0,1,0,True,True
56c5408b,0.0,True,0,1,0,True,True
ebc71f21,1.0,False,0,1,0,True,True
d9776997,1.0,True,0,1,1,True,True
29b2125b,1.0,True,0,1,0,True,True
7de7797e,1.0,False,0,1,0,True,True
9cfd8c1b,0.0,False,0,1,0,True,True
9a945148,0.0,True,0,1,0,True,True
1fb641f3,0.0,False,0,1,0,True,True
82c7e503,0.0,True,0,1,0,True,True
e8b28fcc,0.0,True,0,1,0,True,True
b3443fd7,1.0,False,0,1,0,True,True
b6a4e02b,0.0,True,0,1,0,True,True
b5122e3a,0.0,False,0,1,0,True,True
49590131,1.0,False,0,1,0,True,True
45bdbf87,0.0,False,0,1,0,True,True
108a4ffa,1.0,False,0,1,0,True,True
2f59b377,0.0,False,0,1,0,True,True
35d34da5,0.0,True,0,1,0,True,True
4f3c253e,0.0,False,0,1,0,True,True
0f6c7452,1.0,True,0,1,0,True,True
5aa9023e,0.0,False,0,1,0,True,True
2e710c89,0.0,False,0,1,0,True,True
32362c8a,0.0,True,0,1,0,True,True
9d822aa9,0.0,True,0,1,0,True,True
fd0c46ae,0.0,True,0,1,1,True,True
31b9daff,1.0,False,0,1,0,True,True
08463d5b,0.0,True,0,1,0,True,True
a62836b7,1.0,False,0,1,0,True,True
c101825a,1.0,True,0,1,0,True,True
d40b7b6a,0.0,False,0,1,0,True,True
dcd57c8d,0.0,True,0,1,0,True,True
93221f6a,0.0,False,0,1,0,True,True
4682f93c,0.0,True,0,0,0,True,True
d0b6d842,1.0,True,0,1,0,True,True
4221110b,0.0,False,0,1,0,True,True
d308efab,1.0,True,0,1,0,True,True
2d2ef05e,1.0,True,0,1,0,True,True
356752ee,0.0,False,0,1,0,True,True
34e8321f,0.0,False,0,1,0,True,True
88192af5,0.0,False,0,1,0,True,True
52a91b04,1.0,True,0,1,0,True,True
45b2c534,0.0,True,0,1,0,True,True
8f49e18d,0.0,True,0,1,0,True,True
02fb0bea,0.0,False,0,1,0,True,True
4d0c7e13,0.0,True,0,1,0,True,True
fef41713,1.0,True,0,1,0,True,True
49642018,0.0,False,0,1,0,True,True
f1b622af,0.0,False,0,1,0,True,True
746b7c16,0.0,False,0,1,0,True,True
5baca89d,0.0,False,0,1,0,True,True
660f419a,1.0,False,0,1,0,True,True
cdf5a1b9,0.0,True,0,1,0,True,True
d4ce8fbb,1.0,False,0,1,0,True,True
9d25b9b6,0.0,False,0,1,0,True,True
dcabb48b,1.0,False,0,1,0,True,True
29a44cd6,1.0,True,0,1,0,True,True
fb90fb18,0.0,False,0,1,0,True,True
eb473143,0.0,False,0,1,0,True,True
dbf4c3d6,1.0,False,0,1,0,True,True
dfbe2943,1.0,False,0,1,0,True,True
fb2c6a5b,0.0,True,0,1,0,True,True
4e2451b7,0.0,False,0,1,0,True,True
c27912c2,1.0,False,0,1,0,True,True
ad861e44,0.0,True,0,1,0,True,True
e21448e9,0.0,False,0,1,0,True,True
dcf2fac5,1.0,True,0,1,0,True,True
c5cbc7bd,0.0,False,0,1,0,True,True
03eb4dd6,0.0,False,0,1,0,True,True
5552957e,0.0,True,0,1,0,True,True
cee383d4,0.0,False,0,1,0,True,True
5fae9926,0.0,False,0,1,0,True,True
3fa29e66,0.0,False,0,1,0,True,True
2d255736,0.0,True,0,1,0,True,True
744dc014,0.0,False,0,1,0,True,True
d8147077,0.0,True,0,1,0,True,True
e78247cb,0.0,False,0,1,0,True,True
eb00e14b,0.0,False,0,1,0,True,True
c8017cd2,1.0,False,0,1,0,True,True
b46c46cd,0.0,False,0,1,0,True,True
6a5c89a0,0.0,True,0,1,0,True,True
8737662e,0.0,True,0,1,0,True,True
2460d725,0.0,True,0,1,0,True,True
3b798a4c,0.0,True,0,1,0,True,True
95c9e6dd,0.0,True,0,1,0,True,True
da7f8557,0.0,False,0,1,0,True,True
d5fec052,0.0,False,0,1,0,True,True
e663e380,1.0,False,0,1,0,True,True
fcdb0b35,0.0,True,0,1,0,True,True
1427c16a,0.0,True,0,1,0,True,True
19be375f,1.0,True,0,1,0,True,True
ae18850f,0.0,True,0,1,0,True,True
010200b5,0.0,False,0,1,0,True,True
0121c41e,0.0,False,0,1,0,True,True
3231a352,1.0,True,0,1,0,True,True
11b3a3b1,0.0,True,0,1,1,True,True
df0f5afd,1.0,True,0,1,0,True,True
b4622c23,1.0,False,0,1,0,True,True
2742d529,0.0,True,0,1,1,True,True
2a53a44f,0.0,True,0,1,0,True,True
5ed07ddb,0.0,True,0,0,0,True,True
607e946b,1.0,False,0,1,0,True,True
84ace858,0.0,True,0,1,0,True,True
0aeb596a,1.0,True,0,1,0,True,True
6af46224,0.0,False,0,1,0,True,True
dee89268,0.0,True,0,1,0,True,True
f982f95b,0.0,False,0,1,0,True,True
d816466e,0.0,True,0,1,0,True,True
e4290667,0.0,False,0,1,0,True,True
28ddda17,1.0,True,0,1,0,True,True
f1b8da20,0.0,True,0,1,0,True,True
d6ccfb78,0.0,True,0,1,0,True,True
642a0a59,0.0,True,0,1,0,True,True
2f16dbe3,0.0,False,0,1,0,True,True
238f6396,1.0,True,0,1,0,True,True
f0155410,0.0,True,0,1,0,True,True
501915a5,0.0,False,0,1,0,True,True
dd1f400a,0.0,False,0,1,0,True,True
cbfa6dc3,0.0,True,0,1,0,True,True
