person,diff_mean,diff_max,session_count
34327bdb,0.13472222222222222,0.5055555555555555,11.0
3394ceae,0.06729166666666667,0.1975,4.0
7ca799db,0.09490740740740741,0.35083333333333333,15.0
c6ba975a,0.38340277777777787,0.7108333333333337,4.0
ee3d7ba6,0.07180555555555555,0.1877777777777778,8.0
f2974d33,0.20319444444444443,0.3555555555555555,2.0
adfa27ba,0.1386829501915709,0.5869444444444445,58.0
8ba2bfc3,,,
0fee480f,0.1115277777777778,0.4872222222222223,8.0
25953584,0.17625000000000002,0.9308333333333335,6.0
6f53f7b3,0.08888888888888889,0.08888888888888889,1.0
5d67f8b7,,,
446db7d5,0.30333333333333334,0.30333333333333334,1.0
efb51c97,0.06934027777777776,0.12749999999999997,8.0
369db4b0,0.15694444444444444,0.25027777777777777,2.0
979f5985,0.09069444444444444,0.17055555555555554,2.0
4f3dfb08,0.5238888888888887,0.5238888888888887,1.0
8dc60146,0.047499999999999994,0.056388888888888884,3.0
0c506038,0.045000000000000005,0.11611111111111111,3.0
22357585,0.03847222222222223,0.04694444444444445,2.0
407b0349,0.03388888888888889,0.04694444444444445,2.0
90dbb237,0.32069444444444445,0.34805555555555556,2.0
bc32c9d4,0.10541666666666666,0.1638888888888889,2.0
fb7d58aa,0.0005555555555555556,0.0005555555555555556,1.0
4511e36e,0.07722222222222223,0.15194444444444447,2.0
92411a18,0.2736111111111111,0.2736111111111111,1.0
081713cb,0.09361111111111109,0.09361111111111109,1.0
f665348a,0.17273809523809525,0.6436111111111111,7.0
ee3a6f6a,0.020740740740740737,0.047222222222222214,3.0
cd7e0888,0.037962962962962955,0.05666666666666666,3.0
fd7df5ec,0.10245370370370367,0.4722222222222221,24.0
6bfb86d3,0.021388888888888888,0.021388888888888888,1.0
fe76cd13,0.10980158730158733,0.6433333333333335,7.0
71c4298f,0.11122222222222222,0.33,5.0
9485402f,0.14895833333333333,0.7416666666666667,16.0
a3c26398,0.0002777777777777778,0.0002777777777777778,1.0
e1266755,0.08423076923076923,0.33499999999999996,13.0
7b891554,0.31166666666666676,0.31166666666666676,1.0
d7bfda02,0.10821428571428574,0.6144444444444448,28.0
732625de,0.02722222222222222,0.1361111111111111,5.0
e4b688ef,0.28694444444444445,0.28694444444444445,1.0
d0d8084d,0.002777777777777778,0.002777777777777778,1.0
740896c6,0.07416666666666667,0.12277777777777779,3.0
04135452,0.5713888888888888,0.5713888888888888,1.0
75058e5f,0.16089506172839507,0.7383333333333334,9.0
97eac89e,0.14041666666666666,0.2513888888888889,2.0
b7db316d,0.16337301587301584,0.7016666666666665,7.0
0f66bb8d,0.09994444444444442,0.27666666666666656,5.0
0fe9f461,0.162921146953405,1.0594444444444444,31.0
29a3c643,,,
674c83d4,0.022222222222222223,0.022222222222222223,1.0
b4b489dc,0.36138888888888887,0.36138888888888887,1.0
40f1ae15,0.2172222222222222,0.5583333333333333,3.0
0a7f35c2,0.08453703703703704,0.1822222222222222,3.0
220d08d2,0.13945906432748537,0.8197222222222222,38.0
1f70c743,0.00020833333333333332,0.0005555555555555556,4.0
05ab0341,,,
da7b0b37,0.10458333333333333,0.1475,4.0
fa70537c,0.105,0.105,1.0
defab067,0.008611111111111111,0.008611111111111111,1.0
792582a0,,,
fbe62d6a,0.01138888888888889,0.01138888888888889,1.0
8c695739,0.2309722222222222,0.46555555555555556,4.0
0e43f95a,0.26888888888888884,0.49166666666666664,3.0
5190860c,,,
503b59c1,0.05211111111111111,0.11222222222222222,5.0
a42d84f2,0.13252192982456137,0.9369444444444444,38.0
bca6a10d,0.2730555555555555,0.2730555555555555,1.0
046f8ccb,0.10333333333333333,0.10333333333333333,1.0
2a139536,0.09583333333333333,0.09583333333333333,1.0
2ac946b8,,,
d0b6a03c,0.11419444444444445,0.7816666666666667,10.0
588ea4de,0.1326388888888889,0.26583333333333337,4.0
327fb8e7,,,
aa76c624,0.0,0.0,1.0
63d9aaf3,0.2425,0.2425,1.0
6bf36b7c,0.0997348484848485,0.4552777777777777,22.0
e0e9e478,0.17322916666666668,0.7527777777777778,8.0
094c8fdb,0.0,0.0,2.0
08f36f9d,,,
bd3d0ff3,0.08,0.08,1.0
8acd8960,0.162037037037037,0.4872222222222222,6.0
dc3bea03,0.0475,0.0475,1.0
001804a2,0.08750000000000001,0.08750000000000001,1.0
168bf9eb,,,
2c8e6472,0.06527777777777777,0.06527777777777777,1.0
9927d318,0.058055555555555555,0.08888888888888889,2.0
d7e8f3b6,0.004722222222222222,0.004722222222222222,1.0
07aff1c4,0.14694444444444446,0.2619444444444445,2.0
eba162da,0.18365740740740735,0.6883333333333332,12.0
9770df4c,0.03944444444444444,0.08361111111111111,3.0
f25f5883,0.21203703703703702,0.49305555555555547,6.0
16edc481,0.7566666666666666,0.7566666666666666,1.0
1989d209,0.03638888888888889,0.03638888888888889,1.0
fc2a9576,0.32981481481481484,0.8944444444444445,3.0
dbeec1de,0.07305555555555557,0.23500000000000001,10.0
4636ee0e,0.020555555555555553,0.020555555555555553,1.0
cb7bd191,0.034722222222222224,0.035277777777777776,2.0
5b011885,0.03097222222222222,0.06111111111111111,2.0
e1f12a27,0.17083333333333334,0.17083333333333334,1.0
40ae94b8,0.14735735735735733,0.6480555555555556,74.0
4c1e9658,0.0033333333333333335,0.005555555555555556,3.0
bf8d62a1,,,
ad3fb0ca,0.043055555555555555,0.0775,2.0
20420a9a,0.07388888888888889,0.17305555555555555,3.0
238a2d16,0.0763888888888889,0.11555555555555556,2.0
a6dff8f0,0.17486111111111113,0.24750000000000003,2.0
d879fea4,0.13788888888888887,0.6158333333333333,35.0
ce3f225b,0.004166666666666667,0.004166666666666667,1.0
10924060,0.2383547008547008,0.9511111111111109,26.0
8224441a,0.3880555555555555,0.3880555555555555,1.0
7598025e,0.320648148148148,0.6244444444444441,3.0
45ed1daf,0.19749999999999995,0.39472222222222214,2.0
989c86d0,0.08715277777777777,0.1872222222222222,8.0
fc163c0f,0.021706349206349205,0.06444444444444444,7.0
e532fce4,0.06407407407407407,0.15638888888888888,3.0
927c18ba,,,
4c5640f7,0.11361111111111112,0.11361111111111112,1.0
1deb3f7f,0.13236111111111112,0.21000000000000002,2.0
82d65692,0.3104166666666667,0.4875,2.0
a950ceca,0.03743055555555555,0.14166666666666666,4.0
90e77ffd,0.24749999999999997,0.4261111111111111,6.0
d9d6c67c,0.2298611111111111,0.9938888888888887,16.0
6b82178d,0.0986111111111111,0.0986111111111111,1.0
10df77b3,,,
f678ded2,0.2544444444444445,0.2544444444444445,1.0
88c42a3e,0.18166666666666667,0.18166666666666667,1.0
48ca18ca,0.09296296296296296,0.17055555555555554,6.0
a1266388,0.09879629629629631,0.47111111111111104,12.0
87232615,0.04027777777777777,0.08638888888888889,4.0
6fd41c63,0.44083333333333335,0.44083333333333335,1.0
970f3868,,,
8d7b9e30,0.04972222222222222,0.04972222222222222,1.0
e409c55a,0.04541666666666666,0.07472222222222222,2.0
4ccf3468,0.05333333333333334,0.10611111111111111,2.0
7859d5f3,0.05458333333333333,0.09083333333333332,2.0
0de7eb87,0.13296296296296295,0.3833333333333333,3.0
4cb58d71,0.025462962962962965,0.0625,3.0
c0d00edf,0.032777777777777774,0.032777777777777774,1.0
a54f1153,0.16076388888888887,0.5480555555555555,8.0
e3840480,0.025833333333333333,0.025833333333333333,1.0
6cf2d02a,0.12467592592592591,0.46833333333333327,6.0
2b3186cf,0.1797222222222222,0.1797222222222222,1.0
b791efc2,0.32784722222222223,0.6994444444444444,4.0
148483a2,0.07064814814814815,0.19055555555555556,3.0
e5f4df2c,0.09095238095238097,0.20416666666666666,7.0
64901b28,0.07496031746031746,0.23416666666666666,7.0
db8968c6,0.07820570570570573,0.34694444444444444,37.0
81c946e6,0.0793888888888889,0.3230555555555556,5.0
b422c2cb,0.05416666666666667,0.21944444444444447,9.0
8ce6516a,0.04159722222222222,0.12555555555555556,4.0
0f6c8a17,0.09446581196581195,0.5144444444444445,13.0
f30721d8,0.09472222222222224,0.09472222222222224,1.0
a240209e,0.1257407407407407,0.34555555555555545,3.0
d27fc76c,0.0625,0.0625,1.0
e85ca5a4,0.1393888888888889,0.5897222222222223,5.0
ebeca34c,0.048854166666666664,0.15694444444444444,8.0
2ef1f47e,0.22916666666666669,0.2916666666666667,2.0
a3bc1606,0.21931818181818183,0.8519444444444443,11.0
53aa7b4a,0.19694444444444442,0.19694444444444442,1.0
dd8c722c,0.1414646464646465,0.6977777777777778,11.0
dccbfcea,0.2786111111111111,0.8727777777777777,5.0
0ebef275,0.14152777777777775,0.19333333333333327,2.0
f6e09d24,,,
10c4e713,0.0605,0.09361111111111113,5.0
90ab8a89,0.14416666666666664,0.5075,8.0
6695b37c,0.1873148148148148,0.45722222222222214,6.0
4bc05e11,0.1011111111111111,0.20166666666666666,3.0
2c888b85,0.13527777777777777,0.2941666666666666,5.0
cf34986f,0.11583333333333334,0.12861111111111112,2.0
23c74f92,0.13510416666666666,0.4813888888888889,8.0
7186b580,0.10011904761904764,0.5575,28.0
ea44d999,0.19508680555555552,0.4766666666666667,16.0
67f100d1,0.075625,0.15666666666666668,8.0
f3a42f67,,,
e45d4349,0.15199074074074076,0.36944444444444446,6.0
0869b313,0.1858641975308642,0.7294444444444446,9.0
b18cc0a7,0.1534920634920635,0.7691666666666669,7.0
7db1c4f0,0.04935185185185185,0.18500000000000003,6.0
52538a81,0.23055555555555554,0.54,3.0
c47acf6a,0.25159722222222225,0.4425,4.0
6c107c07,0.09708333333333334,0.26972222222222225,4.0
dc062713,0.43472222222222223,0.43472222222222223,1.0
87f3f692,0.14595410628019323,0.8741666666666665,23.0
cc30d5e1,0.035277777777777776,0.09055555555555556,4.0
3509d582,0.022129629629629628,0.03666666666666667,3.0
c775d21a,0.07539351851851851,0.2630555555555555,12.0
e10c9ed5,0.08361111111111112,0.21388888888888888,3.0
28326202,0.22714285714285715,0.6677777777777778,7.0
915b0b40,0.001388888888888889,0.002777777777777778,2.0
3bb7c019,0.23674242424242428,0.5672222222222222,11.0
a94987d8,0.18884259259259262,0.8586111111111112,6.0
12b16a4c,0.22699999999999995,0.5194444444444444,5.0
2861e668,0.03583333333333333,0.07416666666666666,3.0
22cfc3f5,0.08023148148148149,0.31222222222222223,12.0
19e2dc15,0.15819444444444444,0.5380555555555555,6.0
1e177fca,0.03388888888888889,0.0775,4.0
89743a44,0.0938888888888889,0.3086111111111111,5.0
8da3b30d,0.0,0.0,1.0
1671974a,0.2014351851851852,0.9102777777777777,6.0
d0c96328,0.15648148148148147,0.25222222222222224,3.0
a09e147f,0.19,0.4555555555555556,4.0
1b5e5be7,0.1425,0.4263888888888889,3.0
acafe76c,0.4355555555555556,0.8238888888888889,2.0
cce7ce95,0.08208333333333334,0.1125,2.0
a9a22937,,,
817cd588,0.13132154882154887,0.5733333333333334,33.0
56e395bb,0.11732638888888887,0.46499999999999997,8.0
107ae006,0.08740740740740742,0.18583333333333335,3.0
cd317854,0.27749999999999997,0.6066666666666667,5.0
0a589e54,0.05416666666666666,0.05416666666666666,1.0
be6166cc,0.009166666666666667,0.009166666666666667,1.0
7e31ff88,0.12777777777777777,0.12777777777777777,1.0
eb53a990,,,
08f06435,0.11111111111111112,0.13583333333333333,3.0
44bc1381,0.3006944444444445,0.5466666666666667,2.0
1d23c0b6,0.1328703703703704,0.2241666666666667,3.0
17467ca7,0.15343495934959353,0.7569444444444442,41.0
1baccb74,0.015833333333333335,0.015833333333333335,1.0
4b032ec5,0.15416666666666665,0.32138888888888884,6.0
ccdf3554,0.19722222222222224,0.4919444444444444,5.0
315a1155,0.04451388888888888,0.13555555555555554,4.0
4f4ec5b3,0.04791666666666666,0.05416666666666667,2.0
17005690,0.30899999999999994,1.1219444444444442,5.0
c3a2f612,0.10618055555555554,0.24388888888888885,4.0
001001be,0.32347222222222227,0.6288888888888889,2.0
652c5efa,,,
375a7c79,0.16107142857142856,0.7383333333333333,14.0
9a61bb55,0.0923611111111111,0.1658333333333333,2.0
843de2fd,0.254537037037037,0.5863888888888888,3.0
106b022f,,,
a7bc4d8f,0.11044444444444443,0.20277777777777775,5.0
48cb8adf,0.2825617283950618,0.7511111111111113,9.0
5d7d7c9b,0.08930555555555554,0.17777777777777776,2.0
506c2a6f,0.06081196581196581,0.40805555555555556,13.0
66b9925a,0.11901041666666666,0.7991666666666667,16.0
50f3a96e,0.024722222222222222,0.042499999999999996,4.0
ec85de0b,0.08916666666666664,0.17805555555555552,2.0
6c10445e,,,
70eaaa9c,,,
b8174704,0.08944444444444444,0.08944444444444444,1.0
6db8d4f9,0.010555555555555554,0.020277777777777777,2.0
18ebadf0,0.11826923076923077,0.5808333333333333,13.0
0f3734c6,0.05375,0.11416666666666667,4.0
1c19e96c,0.1198148148148148,0.2358333333333333,3.0
e40328ad,0.07333333333333333,0.1602777777777778,3.0
56c2dbe6,0.050277777777777775,0.050277777777777775,1.0
957a5155,,,
66d13816,0.08583333333333333,0.08583333333333333,1.0
5b97d763,0.1525,0.1525,1.0
aa036c4f,0.029583333333333336,0.05472222222222223,2.0
1a335de0,0.3263888888888889,0.3263888888888889,1.0
437fbffa,0.16270833333333332,0.5275,12.0
95796bdc,0.21277777777777776,0.21277777777777776,1.0
d6dcbc74,,,
eead731a,0.15541666666666668,0.28694444444444445,2.0
108e7303,,,
edfba4b5,0.020138888888888887,0.03583333333333333,2.0
55aed4ee,0.2962037037037037,0.49305555555555547,3.0
e808b1d2,0.016666666666666666,0.016666666666666666,1.0
76bf9beb,0.08816666666666666,0.31027777777777776,10.0
d65117bb,0.11364734299516907,0.8433333333333332,23.0
33c5e182,0.1008333333333333,0.4552777777777776,7.0
978d50c6,0.12714285714285714,0.2922222222222222,7.0
5da52eca,0.17560185185185184,0.43777777777777777,6.0
f40261a5,0.24562500000000004,0.6794444444444446,4.0
ac724b77,0.12527777777777774,0.24444444444444435,2.0
54c9b9bd,0.11861111111111111,0.11861111111111111,1.0
4655e031,0.06984126984126984,0.18611111111111112,7.0
d2fc297d,0.09263888888888888,0.0997222222222222,2.0
9b3a6b47,0.007222222222222223,0.007222222222222223,1.0
f0ac913e,0.24694444444444444,0.7225,3.0
837fc10d,0.013611111111111112,0.013611111111111112,1.0
f3122beb,0.28583333333333333,0.28583333333333333,1.0
93c687dd,0.11166666666666666,0.11166666666666666,1.0
3c06b12e,0.3666666666666666,0.4827777777777777,2.0
732a3dfd,0.14003623188405792,0.9477777777777776,46.0
e89f3f80,0.018611111111111113,0.018611111111111113,1.0
c16f3255,0.0643888888888889,0.2186111111111111,10.0
d2a1f99b,0.02188888888888889,0.042499999999999996,5.0
0bcf03c1,0.07144444444444444,0.19388888888888886,5.0
b42f6d1e,0.09493055555555553,0.438611111111111,12.0
10c578c3,0.05064814814814816,0.1502777777777778,3.0
4ccf7d8a,0.1329861111111111,0.5441666666666666,12.0
3b38ee14,0.15477777777777776,0.4711111111111111,5.0
70df95fb,0.03638888888888889,0.03638888888888889,1.0
7b743b4a,,,
25a64bac,0.07944444444444444,0.22999999999999998,4.0
e2a228bb,0.14378472222222222,0.6938888888888889,8.0
e213ce1d,0.05673611111111111,0.15138888888888888,4.0
f7e4d125,0.24833333333333335,0.24833333333333335,1.0
f649c9a0,0.17888888888888888,0.2916666666666666,3.0
2697069d,0.07152777777777777,0.07333333333333333,2.0
e9479c04,,,
134a6251,0.030833333333333334,0.030833333333333334,1.0
e7800897,,,
938170b9,0.05527777777777778,0.1088888888888889,2.0
4913a927,0.08444444444444445,0.08444444444444445,1.0
641c3dbf,0.20166666666666666,0.20166666666666666,1.0
857fea6a,0.20736111111111113,0.3905555555555556,2.0
c9a0080d,1.0433333333333332,1.0433333333333332,1.0
d35d9d89,0.023333333333333334,0.023333333333333334,1.0
ae58a7f5,0.0025,0.0038888888888888888,2.0
fa6a39cf,,,
cbc5ba50,0.09164814814814816,0.30694444444444446,15.0
6607829c,0.1901666666666667,0.7597222222222224,10.0
20befec7,0.027499999999999997,0.027499999999999997,1.0
405603da,0.11722222222222223,0.11722222222222223,1.0
c427e76e,0.046388888888888896,0.053055555555555564,2.0
60df9530,0.013611111111111112,0.013611111111111112,1.0
67ff8426,0.1975,0.1975,1.0
c77f16fc,0.06166666666666666,0.06166666666666666,1.0
77357c8f,0.1554861111111111,0.8463888888888889,16.0
dd7130a8,0.06722222222222222,0.0788888888888889,2.0
d8282375,0.10583333333333333,0.2777777777777778,7.0
2fef9bb3,0.48888888888888876,0.48888888888888876,1.0
02238440,0.14541666666666667,0.1836111111111111,2.0
880192b8,,,
2bcad96e,0.11740740740740743,1.165277777777778,39.0
4cfc6b44,0.0005555555555555556,0.0005555555555555556,1.0
c3e4e82f,0.08151515151515153,0.20166666666666666,11.0
71ea4ff5,0.38597222222222227,1.3111111111111113,4.0
abe7dc01,0.11041666666666666,0.1525,2.0
30e2c6e8,0.03425925925925926,0.06194444444444445,3.0
077cd12c,0.18805555555555553,0.33249999999999996,4.0
5b22d79a,0.14333333333333334,0.14333333333333334,1.0
00b8bba9,0.07166666666666666,0.14277777777777775,3.0
ab9f0cea,0.0688888888888889,0.0688888888888889,1.0
1ce1ab16,,,
d132afeb,0.018166666666666664,0.04722222222222222,5.0
660273b0,,,
fe5ba752,0.04722222222222222,0.04722222222222222,1.0
6cbb4e1d,0.20055555555555551,0.20055555555555551,1.0
57e9f4e5,0.16104166666666664,0.6308333333333331,4.0
c08c4449,0.018888888888888882,0.018888888888888882,1.0
de58306e,0.1025,0.1272222222222222,2.0
00d618ba,0.16633838383838384,1.008055555555556,22.0
1888afe0,0.23986111111111114,0.45583333333333337,2.0
e175013a,0.11055555555555552,0.43527777777777765,5.0
85daa65e,0.22035714285714283,0.9563888888888888,7.0
08d2d2ee,0.06296296296296296,0.14388888888888887,3.0
a4dac20d,0.03798611111111111,0.07111111111111111,4.0
3f7dc002,0.119375,0.57,24.0
38a1827c,0.03820987654320988,0.1113888888888889,9.0
d87264fc,0.051944444444444446,0.051944444444444446,1.0
f4db5298,0.22828703703703704,0.45444444444444443,6.0
af82f8a4,0.1322222222222222,0.20777777777777778,2.0
9b38eeca,0.25638888888888894,0.49944444444444447,3.0
2feaaf9f,0.015833333333333335,0.015833333333333335,1.0
03533e4f,0.15466666666666665,0.33777777777777773,5.0
b91c15bc,0.2892361111111112,0.5230555555555557,4.0
3dc600bb,0.10101851851851852,0.2738888888888889,3.0
43c3319b,0.12617521367521367,0.5127777777777778,13.0
2ff5c798,0.191574074074074,0.5294444444444443,3.0
7e1da22c,0.05905555555555555,0.18111111111111108,5.0
c66df7eb,0.12086419753086419,0.5933333333333333,9.0
70c7acc5,0.14035714285714285,0.605,7.0
6518264a,0.07848290598290598,0.5052777777777778,13.0
b5a1cb92,0.037222222222222226,0.037222222222222226,1.0
04339d40,0.14578125,0.6319444444444444,16.0
031e80e3,0.009444444444444445,0.009444444444444445,1.0
179ae39f,0.128125,0.38194444444444436,4.0
abf84607,0.11215277777777777,0.20805555555555552,4.0
d4c3db19,0.13666666666666666,0.6138888888888888,7.0
8f5fa8bd,0.006666666666666666,0.006944444444444444,2.0
a35966f4,0.034166666666666665,0.058611111111111114,2.0
9ef7bed1,0.06805555555555555,0.06805555555555555,1.0
ae7958c1,0.058333333333333334,0.058333333333333334,1.0
285cdc3a,0.15583333333333335,0.35666666666666674,5.0
17582b38,0.14522222222222222,0.5922222222222222,5.0
4b09423a,0.025277777777777774,0.04666666666666666,2.0
e90bd52b,,,
dbd78aab,0.20394444444444443,0.4722222222222222,5.0
33321ab5,0.12006944444444444,0.22305555555555553,4.0
6afbc1ae,0.07435185185185185,0.15805555555555556,3.0
7b77b3d4,0.08373015873015874,0.24444444444444444,7.0
7c8cd594,,,
adf3c3cd,0.05944444444444443,0.05944444444444443,1.0
923e8050,,,
148b3f9e,0.14329861111111108,0.673611111111111,8.0
2f46cdbe,0.2620299145299145,0.8841666666666667,13.0
76f0be39,0.16269841269841273,0.6925000000000002,7.0
7d7f520d,0.16537037037037033,0.6030555555555553,27.0
102f402d,0.09370370370370369,0.3694444444444444,6.0
a2bb489f,0.28194444444444444,0.5558333333333333,2.0
3ab64d78,0.008333333333333333,0.010555555555555556,2.0
dc2d581d,0.014722222222222223,0.014722222222222223,1.0
e3f2c3e5,0.13916666666666666,0.7658333333333333,10.0
302da868,0.24722222222222223,0.24722222222222223,1.0
ac50eb5a,0.1602777777777778,0.3169444444444445,2.0
c001fadc,0.15249999999999997,0.4325,23.0
65a72798,0.10222222222222224,0.3908333333333334,5.0
3b126b87,0.22990740740740742,0.5691666666666667,3.0
6e3d7f02,0.2505555555555555,0.3988888888888888,3.0
6b2b2efd,0.1622916666666666,0.28999999999999987,4.0
9e772a9d,0.09212962962962963,0.3902777777777779,9.0
fd182e43,0.10888888888888887,0.10888888888888887,1.0
3eb9c2af,0.03041666666666666,0.05305555555555556,6.0
4683b19f,0.06802287581699347,0.39749999999999996,17.0
9d2100a0,0.2669444444444445,0.5044444444444445,2.0
49d3a87d,0.008888888888888889,0.008888888888888889,1.0
01183209,0.0,0.0,1.0
92b24f5c,0.06527777777777778,0.13250000000000003,3.0
71097a58,0.08814814814814814,0.2475,3.0
defb5ce1,0.21777777777777776,0.21777777777777776,1.0
c01e644a,0.16958333333333334,0.5613888888888889,6.0
303dbf8f,0.14666666666666667,0.28055555555555556,2.0
ede8d720,0.021388888888888888,0.021388888888888888,1.0
b3fb6dad,,,
b344c8d4,0.006805555555555556,0.011111111111111112,2.0
a7d64894,0.04583333333333334,0.07166666666666667,2.0
f252a52d,0.11317460317460318,0.4000000000000001,7.0
e2d0453d,0.16740740740740742,0.25833333333333336,3.0
080bd4ac,0.13724415204678367,0.8169444444444444,38.0
0f7a6eb9,0.1991481481481481,0.5899999999999999,15.0
dd836f25,0.1719444444444444,0.6627777777777777,9.0
a8bdecf6,0.4687037037037037,1.0066666666666668,3.0
4d158669,,,
60bcd6ac,,,
7e645cc4,0.41150000000000003,0.6419444444444442,5.0
1a80dd97,0.18948412698412698,0.6055555555555555,7.0
1e75c7ba,0.07143518518518518,0.20027777777777778,6.0
1ca2e9f3,0.006018518518518519,0.012777777777777779,3.0
2047c93f,0.017777777777777778,0.017777777777777778,1.0
90d293e5,0.031071428571428573,0.08861111111111111,7.0
a42dc443,0.20152777777777775,0.3483333333333333,2.0
b71121a9,0.059722222222222225,0.08666666666666667,2.0
90d095d8,0.12236111111111111,0.1363888888888889,2.0
b0e01b82,0.20805555555555555,0.35833333333333334,2.0
e2504575,0.21605555555555553,0.4988888888888889,5.0
af307fd9,0.027500000000000004,0.06416666666666668,5.0
d26339a3,0.10731481481481481,0.15277777777777773,3.0
36b3f05e,0.05765151515151515,0.2588888888888889,11.0
6be6222e,0.36250000000000004,0.36250000000000004,1.0
294c1ab5,0.15145424836601307,0.49833333333333335,17.0
50367875,0.2047222222222222,0.21194444444444444,2.0
98c60b74,0.1934259259259259,0.811111111111111,6.0
fb518e55,0.15694444444444444,0.2536111111111111,2.0
4ac4f4f8,0.040138888888888884,0.08027777777777777,2.0
7c2dfc58,0.18305555555555555,0.4861111111111111,3.0
3a815910,,,
609a3d28,0.12932098765432096,0.5330555555555554,9.0
5fcdd746,,,
a636a0f9,0.11510101010101009,0.3827777777777778,11.0
b9f984c8,0.2451111111111111,0.9925,10.0
2c2a93f8,0.01923611111111111,0.06666666666666667,4.0
d3b3d593,0.0617361111111111,0.1772222222222222,4.0
b6df2b97,0.0019444444444444444,0.0019444444444444444,1.0
619d5c11,0.09570707070707071,0.29333333333333333,11.0
06c0db23,0.2982222222222222,0.6325000000000001,5.0
2a48b44a,0.05527777777777779,0.10916666666666669,2.0
011e43e5,0.16388888888888886,0.16388888888888886,1.0
aea82c90,0.07611111111111112,0.16805555555555554,3.0
c3a674e2,0.0933440170940171,0.4127777777777778,26.0
ffe53446,0.08916666666666667,0.45333333333333337,9.0
394c1422,0.06044871794871795,0.2988888888888889,13.0
b26d23ad,0.2508333333333333,0.9941666666666668,6.0
0cba4d1f,0.10130952380952378,0.23527777777777775,7.0
e261620b,,,
8b31b26b,0.1323148148148148,0.3036111111111111,3.0
1c09b299,0.12125000000000001,0.4277777777777778,4.0
49a40548,0.13418650793650794,0.8277777777777776,14.0
6ec8a730,0.12041005291005288,0.45861111111111114,21.0
7b017e85,,,
3f8ab465,0.1337962962962963,0.33,3.0
7678f618,0.16904761904761903,0.39444444444444443,7.0
8cda767d,0.20374999999999996,0.9138888888888885,6.0
ce2b5e4c,0.18727777777777777,0.5997222222222223,10.0
8c1a01ea,,,
2fff98b2,0.24154320987654312,0.9905555555555552,9.0
80ed6975,0.12611111111111112,0.22166666666666668,2.0
d76a02a8,0.10304398148148147,0.4736111111111111,24.0
3f8af51f,0.07869047619047619,0.451111111111111,14.0
f162b8a3,,,
526db282,0.09934027777777778,0.29444444444444445,8.0
a8545ae2,0.1288888888888889,0.18166666666666667,2.0
1282a6d3,0.16125000000000003,0.4341666666666667,10.0
b75d87f3,0.1511111111111111,0.29555555555555557,2.0
3c1fad7f,0.21875,0.29500000000000004,2.0
4d2bef9c,0.2317013888888889,0.5530555555555555,8.0
887c2999,0.12638888888888888,0.12638888888888888,1.0
bec78ebc,0.2417592592592593,0.5677777777777778,3.0
123848e4,0.3193055555555555,0.6316666666666666,2.0
1cb806ef,0.14592592592592593,0.32916666666666666,3.0
9a7f44e4,0.011944444444444445,0.011944444444444445,1.0
a5188b8a,0.004861111111111111,0.006666666666666667,2.0
b58165b7,0.0005555555555555556,0.0005555555555555556,1.0
33f48159,0.15997222222222224,0.49416666666666664,10.0
64ba3a90,0.1283730158730159,0.33694444444444444,7.0
a581ba7b,0.021944444444444447,0.0425,5.0
e67d246f,0.17354166666666668,0.4725000000000001,8.0
be0e0151,0.5763888888888888,0.5763888888888888,1.0
8d6b54d1,0.0,0.0,1.0
22b9085f,0.22041666666666665,0.6727777777777779,16.0
84e4eaa9,,,
d6fec8e1,0.2687222222222222,0.7633333333333334,5.0
ea5c70c9,0.14142857142857143,0.38638888888888895,7.0
b9c76314,0.13185185185185183,0.20916666666666667,6.0
0041fec6,0.18166666666666667,0.19777777777777777,2.0
02ea26c5,0.33833333333333326,0.33833333333333326,1.0
73ed3ae7,0.12453703703703704,0.285,3.0
87205038,0.11077777777777781,0.5605555555555557,15.0
c27bb569,0.34694444444444444,0.5891666666666666,4.0
084839e3,0.13127777777777777,0.3655555555555556,5.0
d22e3d7c,0.05048611111111111,0.12138888888888885,4.0
2718005b,0.37597222222222226,1.0591666666666668,4.0
8ba237df,0.14501736111111113,0.6547222222222221,16.0
907b6730,0.08944444444444444,0.1730555555555555,5.0
9f8c5879,0.30583333333333335,0.7955555555555556,4.0
8759e5a5,0.1937222222222222,0.4883333333333333,5.0
88cba437,,,
25de1322,0.379537037037037,0.8294444444444444,3.0
851f7ff3,0.16,1.122777777777778,14.0
a4e4fb86,,,
7d761b11,0.39194444444444443,0.39194444444444443,1.0
21431693,0.17908888888888888,0.9113888888888888,25.0
b631852c,0.10416666666666667,0.25250000000000006,4.0
2b948430,0.10946296296296296,0.40222222222222226,15.0
75a9cc11,0.03958333333333334,0.06916666666666668,2.0
8e66d7c9,0.22285714285714286,0.8200000000000001,7.0
bd4bd603,0.15527777777777776,0.24944444444444444,3.0
1f5849a9,0.23041666666666666,0.29138888888888886,2.0
ac201b9a,,,
5378678e,0.13166666666666665,0.20138888888888887,3.0
6566ff13,0.024444444444444442,0.03638888888888889,2.0
730f2ef4,0.005,0.005,1.0
944acaf6,0.4762500000000001,0.9525000000000002,2.0
5485543d,0.10813492063492063,0.49666666666666653,7.0
d6dd3f76,0.12993055555555555,0.3291666666666667,4.0
5f6539a4,0.02666666666666667,0.03777777777777778,3.0
19449c8b,0.14277777777777778,0.16138888888888892,2.0
fc29056b,0.009166666666666667,0.009166666666666667,1.0
